epoch (ms),time (-11:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g),
1.66E+12,2022-07-20T15:56:50.049,18.8,0.654,0.984,0.193,
1.66E+12,2022-07-20T15:56:50.089,18.84,0.779,1.153,0.068,
1.66E+12,2022-07-20T15:56:50.129,18.88,0.8,1.299,0.054,
1.66E+12,2022-07-20T15:56:50.169,18.92,0.971,0.997,0.239,
1.66E+12,2022-07-20T15:56:50.209,18.96,0.947,0.534,0.228,
1.66E+12,2022-07-20T15:56:50.249,19,0.935,0.1,0.306,
1.66E+12,2022-07-20T15:56:50.289,19.04,0.643,-0.886,0.367,
1.66E+12,2022-07-20T15:56:50.329,19.08,0.045,-1.779,0.36,
1.66E+12,2022-07-20T15:56:50.369,19.12,0.115,-1.527,0.322,
1.66E+12,2022-07-20T15:56:50.409,19.16,0.024,0.041,0.102,
1.66E+12,2022-07-20T15:56:50.449,19.2,-0.168,2,0.156,
1.66E+12,2022-07-20T15:56:50.489,19.24,-0.018,1.837,-0.508,
1.66E+12,2022-07-20T15:56:50.529,19.28,-0.513,1.199,-1.614,
1.66E+12,2022-07-20T15:56:50.569,19.32,-0.386,2,1.205,
1.66E+12,2022-07-20T15:56:50.609,19.36,1.208,1.781,1.172,
1.66E+12,2022-07-20T15:56:50.649,19.4,0.449,0.435,-0.319,
1.66E+12,2022-07-20T15:56:50.689,19.44,0.868,0.208,0.907,
1.66E+12,2022-07-20T15:56:50.729,19.48,0.591,0.259,0.34,
1.66E+12,2022-07-20T15:56:50.769,19.52,0.945,0.956,0.223,
1.66E+12,2022-07-20T15:56:50.809,19.56,0.824,0.635,1.04,
1.66E+12,2022-07-20T15:56:50.849,19.6,0.672,0.437,0.689,
1.66E+12,2022-07-20T15:56:50.889,19.64,0.648,0.597,0.135,
1.66E+12,2022-07-20T15:56:50.929,19.68,0.54,0.701,0.811,
1.66E+12,2022-07-20T15:56:50.969,19.72,0.53,0.713,0.165,
1.66E+12,2022-07-20T15:56:51.009,19.76,0.637,0.458,1.249,
1.66E+12,2022-07-20T15:56:51.049,19.8,0.311,0.544,0.604,
1.66E+12,2022-07-20T15:56:51.089,19.84,0.712,1.575,0.499,
1.66E+12,2022-07-20T15:56:51.129,19.88,0.438,0.77,0.565,
1.66E+12,2022-07-20T15:56:51.169,19.92,0.338,0.974,0.049,
1.66E+12,2022-07-20T15:56:51.209,19.96,0.316,1.208,0.252,
1.66E+12,2022-07-20T15:56:51.249,20,-0.008,0.759,0.48,
1.66E+12,2022-07-20T15:56:51.289,20.04,0.017,0.807,0.219,
1.66E+12,2022-07-20T15:56:51.329,20.08,0.148,0.814,0.176,
1.66E+12,2022-07-20T15:56:51.369,20.12,0.189,0.784,0.363,
1.66E+12,2022-07-20T15:56:51.409,20.16,0.213,0.845,0.45,
1.66E+12,2022-07-20T15:56:51.449,20.2,0.255,0.906,0.484,
1.66E+12,2022-07-20T15:56:51.489,20.24,0.273,0.94,0.565,
1.66E+12,2022-07-20T15:56:51.529,20.28,0.233,0.893,0.581,
1.66E+12,2022-07-20T15:56:51.569,20.32,0.22,0.843,0.582,
1.66E+12,2022-07-20T15:56:51.609,20.36,0.216,0.786,0.567,
1.66E+12,2022-07-20T15:56:51.649,20.4,0.2,0.768,0.555,
