epoch (ms),time (-11:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g),
1.65844E+12,2022-07-21T16:11:22.017,16.04,-0.084,0.193,1.622,
1.65844E+12,2022-07-21T16:11:22.057,16.08,-0.268,-0.01,1.439,
1.65844E+12,2022-07-21T16:11:22.097,16.12,-1.02,-1.141,1.677,
1.65844E+12,2022-07-21T16:11:22.137,16.16,-0.166,-1.738,0.53,
1.65844E+12,2022-07-21T16:11:22.177,16.2,0.027,-1.661,0.19,
1.65844E+12,2022-07-21T16:11:22.217,16.24,-0.17,-0.965,0.227,
1.65844E+12,2022-07-21T16:11:22.257,16.28,-0.22,-0.984,0.38,
1.65844E+12,2022-07-21T16:11:22.297,16.32,-0.218,-0.809,0.422,
1.65844E+12,2022-07-21T16:11:22.337,16.36,-0.552,-0.882,0.489,
1.65844E+12,2022-07-21T16:11:22.377,16.4,-0.446,-0.947,0.255,
1.65844E+12,2022-07-21T16:11:22.417,16.44,-0.234,-0.971,0.458,
1.65844E+12,2022-07-21T16:11:22.457,16.48,-0.089,-0.709,0.64,
1.65844E+12,2022-07-21T16:11:22.497,16.52,-0.202,-0.941,0.706,
1.65844E+12,2022-07-21T16:11:22.537,16.56,0.111,-1.305,0.627,
1.65844E+12,2022-07-21T16:11:22.577,16.6,0.072,-1.353,0.549,
1.65844E+12,2022-07-21T16:11:22.617,16.64,-0.109,-1.347,0.439,
1.65844E+12,2022-07-21T16:11:22.657,16.68,-0.085,-1.295,0.207,
1.65844E+12,2022-07-21T16:11:22.697,16.72,-0.5,-1.556,0.328,
1.65844E+12,2022-07-21T16:11:22.737,16.76,-0.19,-1.54,0.594,
1.65844E+12,2022-07-21T16:11:22.777,16.8,0.1,-1.365,0.706,
1.65844E+12,2022-07-21T16:11:22.817,16.84,0.102,-1.242,0.665,
1.65844E+12,2022-07-21T16:11:22.857,16.88,0.115,-0.912,0.568,
1.65844E+12,2022-07-21T16:11:22.897,16.92,-0.057,-0.67,0.434,
1.65844E+12,2022-07-21T16:11:22.937,16.96,-0.373,-0.567,0.366,
1.65844E+12,2022-07-21T16:11:22.977,17,-0.62,-0.515,0.195,
1.65844E+12,2022-07-21T16:11:23.017,17.04,-0.693,-0.448,0.242,
1.65844E+12,2022-07-21T16:11:23.057,17.08,-0.753,-0.498,0.123,
1.65844E+12,2022-07-21T16:11:23.097,17.12,-0.615,-0.657,0.144,
1.65844E+12,2022-07-21T16:11:23.137,17.16,-0.455,-0.901,0.508,
