epoch (ms),time (-11:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g),
1.65842E+12,2022-07-21T11:42:09.555,9.92,-0.161,0.928,-0.18,
1.65842E+12,2022-07-21T11:42:09.595,9.96,0.002,0.916,-0.28,
1.65842E+12,2022-07-21T11:42:09.635,10,0.751,1.378,0.027,
1.65842E+12,2022-07-21T11:42:09.675,10.04,0.361,0.91,1.102,
1.65842E+12,2022-07-21T11:42:09.715,10.08,-0.036,0.84,1.965,
1.65842E+12,2022-07-21T11:42:09.755,10.12,1.867,2,1.919,
1.65842E+12,2022-07-21T11:42:09.795,10.16,0.78,-0.193,0.216,
1.65842E+12,2022-07-21T11:42:09.835,10.2,-0.055,-0.695,0.096,
1.65842E+12,2022-07-21T11:42:09.875,10.24,1.757,-0.362,1.449,
1.65842E+12,2022-07-21T11:42:09.915,10.28,0.059,1.146,1.14,
1.65842E+12,2022-07-21T11:42:09.955,10.32,0.601,0.218,-0.4,
1.65842E+12,2022-07-21T11:42:09.995,10.36,0.809,-0.753,0.197,
1.65842E+12,2022-07-21T11:42:10.035,10.4,-0.129,-1.687,1.117,
1.65842E+12,2022-07-21T11:42:10.075,10.44,-0.054,-0.058,0.276,
1.65842E+12,2022-07-21T11:42:10.115,10.48,0.253,0.299,0.246,
1.65842E+12,2022-07-21T11:42:10.155,10.52,0.161,-0.081,0.374,
1.65842E+12,2022-07-21T11:42:10.195,10.56,0.139,-0.417,0.412,
1.65842E+12,2022-07-21T11:42:10.235,10.6,0.361,-0.421,0.544,
1.65842E+12,2022-07-21T11:42:10.275,10.64,0.445,-0.393,0.375,
1.65842E+12,2022-07-21T11:42:10.315,10.68,0.708,-0.029,0.507,
1.65842E+12,2022-07-21T11:42:10.355,10.72,1.077,0.457,0.903,
1.65842E+12,2022-07-21T11:42:10.395,10.76,1.296,1.019,1.686,
1.65842E+12,2022-07-21T11:42:10.435,10.8,1.239,0.902,1.551,
1.65842E+12,2022-07-21T11:42:10.475,10.84,0.579,0.297,0.704,
1.65842E+12,2022-07-21T11:42:10.515,10.88,0.12,-0.069,0.294,
1.65842E+12,2022-07-21T11:42:10.555,10.92,0.644,0.103,0.592,
1.65842E+12,2022-07-21T11:42:10.595,10.96,0.738,0.173,0.696,
1.65842E+12,2022-07-21T11:42:10.635,11,0.588,0.129,0.75,
1.65842E+12,2022-07-21T11:42:10.675,11.04,0.597,0.214,0.929,
